,County,Year,State,QUANTITY,MME,Deaths
486,FOARD,2012,TX,207.0,149.85127500000002,
487,FORT BEND,2006,TX,56955.0,74616.31775785763,18.0
488,FORT BEND,2007,TX,51203.0,81654.00833272227,19.0
489,FORT BEND,2008,TX,52960.0,80269.25852734817,13.0
490,FORT BEND,2009,TX,72904.0,96113.44809657572,25.0
491,FORT BEND,2010,TX,85916.0,100703.27526312534,32.0
492,FORT BEND,2011,TX,96587.0,109769.14090794104,3.0
493,FORT BEND,2012,TX,92573.0,97588.36234178972,16.0
494,FRANKLIN,2006,TX,1756.0,2118.1612949999985,
495,FRANKLIN,2007,TX,1892.0,2196.2372174999996,
496,FRANKLIN,2008,TX,1976.0,2325.849554999997,
497,FRANKLIN,2009,TX,2234.0,2162.0647499999964,
498,FRANKLIN,2010,TX,2084.0,2268.8500724999985,
499,FRANKLIN,2011,TX,1897.0,2260.772002500005,
500,FRANKLIN,2012,TX,2467.0,2582.804137500004,
501,FREESTONE,2006,TX,1501.0,2499.9186375000068,
502,FREESTONE,2007,TX,1163.0,2197.9343775000157,
503,FREESTONE,2008,TX,1191.0,2528.5893300000157,
504,FREESTONE,2009,TX,1356.0,2955.1157288625177,
505,FREESTONE,2010,TX,1561.0,3175.398585000023,
506,FREESTONE,2011,TX,1758.0,3564.2356125000265,
507,FREESTONE,2012,TX,1647.0,3198.231442500021,
508,FRIO,2006,TX,1531.0,1043.5017300000068,
509,FRIO,2007,TX,1997.0,1212.7166175000064,
510,FRIO,2008,TX,1932.0,1500.5617500000058,
511,FRIO,2009,TX,2111.0,1575.806047500003,
512,FRIO,2010,TX,2139.0,1502.5699050000082,
513,FRIO,2011,TX,2464.0,1998.2000250000108,
514,FRIO,2012,TX,2103.0,2339.733450000017,
515,GAINES,2006,TX,1401.0,1371.5152125000097,
516,GAINES,2007,TX,1813.0,1709.8435700000102,
517,GAINES,2008,TX,2037.0,2026.5486750000075,
518,GAINES,2009,TX,2449.0,2492.260095000007,
519,GAINES,2010,TX,2743.0,2658.1053450000027,
520,GAINES,2011,TX,2803.0,2767.889280000011,
521,GAINES,2012,TX,2790.0,3134.1686625000075,
522,GALVESTON,2006,TX,47599.0,58156.64058327146,49.0
523,GALVESTON,2007,TX,65010.0,67330.79681922316,49.0
524,GALVESTON,2008,TX,59483.0,73247.68257821174,37.0
525,GALVESTON,2009,TX,57356.0,72933.10806589724,34.0
526,GALVESTON,2010,TX,56728.0,75396.032384522,48.0
527,GALVESTON,2011,TX,58877.0,80839.52005816008,42.0
528,GALVESTON,2012,TX,60134.0,85396.33608450925,36.0
529,GARZA,2006,TX,334.0,384.72168999999934,
530,GARZA,2007,TX,324.0,352.52600249999944,
531,GARZA,2008,TX,324.0,339.93622499999907,
532,GARZA,2009,TX,438.0,472.381064999999,
533,GARZA,2010,TX,458.0,578.931464999999,
534,GARZA,2011,TX,469.0,700.8324374999995,
535,GARZA,2012,TX,391.0,828.8819363625014,
536,GILLESPIE,2006,TX,3268.0,2639.0442249999955,
537,GILLESPIE,2007,TX,4062.0,3893.076222087484,
538,GILLESPIE,2008,TX,3843.0,4194.06302250001,
539,GILLESPIE,2009,TX,4099.0,4273.000395000015,
540,GILLESPIE,2010,TX,4421.0,4643.430360000037,
541,GILLESPIE,2011,TX,4591.0,5183.847990225063,
542,GILLESPIE,2012,TX,4261.0,5449.101202500082,
543,GOLIAD,2006,TX,448.0,556.5441749999991,
544,GOLIAD,2007,TX,336.0,432.69521249999923,
545,GOLIAD,2008,TX,337.0,415.20131249999895,
546,GOLIAD,2009,TX,405.0,450.69108749999884,
547,GOLIAD,2010,TX,410.0,469.0431749999983,
548,GOLIAD,2011,TX,365.0,574.335104999999,
549,GOLIAD,2012,TX,303.0,554.1435749999985,
550,GONZALES,2006,TX,2220.0,1986.7192735875044,
551,GONZALES,2007,TX,2475.0,2138.3844981750003,
552,GONZALES,2008,TX,2690.0,2259.571833862502,
553,GONZALES,2009,TX,2806.0,2557.3638788625017,
554,GONZALES,2010,TX,2861.0,2397.7951125000086,
555,GONZALES,2011,TX,2822.0,2471.602155000004,
556,GONZALES,2012,TX,2390.0,2832.069720000011,
557,GRAY,2006,TX,3578.0,4575.810948862471,
558,GRAY,2007,TX,3954.0,4579.4338598625,
559,GRAY,2008,TX,4560.0,5662.803702000042,
560,GRAY,2009,TX,4631.0,5877.552315000065,
561,GRAY,2010,TX,4780.0,7154.691712500047,
562,GRAY,2011,TX,5607.0,7016.71941750009,
563,GRAY,2012,TX,5396.0,7323.911171362551,
564,GRAYSON,2006,TX,25801.0,40007.46841981476,11.0
565,GRAYSON,2007,TX,31966.0,49550.74134281567,
566,GRAYSON,2008,TX,33935.0,54267.19858545361,
567,GRAYSON,2009,TX,35190.0,59123.09947612807,17.0
568,GRAYSON,2010,TX,38542.0,64372.891495877964,14.0
569,GRAYSON,2011,TX,43315.0,71881.16340724047,17.0
570,GRAYSON,2012,TX,40678.0,73067.69050747782,15.0
571,GREGG,2006,TX,29156.0,40535.474413590935,
572,GREGG,2007,TX,33606.0,45815.40151372959,
573,GREGG,2008,TX,37599.0,48234.091379805366,
574,GREGG,2009,TX,37847.0,47849.32957133012,13.0
575,GREGG,2010,TX,39368.0,49667.563567955294,
576,GREGG,2011,TX,42955.0,53268.92621318064,13.0
577,GREGG,2012,TX,41019.0,55710.90679384196,
578,GRIMES,2006,TX,1110.0,1150.9386150000062,
579,GRIMES,2007,TX,1225.0,1344.8034375000066,
580,GRIMES,2008,TX,1383.0,1514.286502500009,
581,GRIMES,2009,TX,1569.0,1680.1615500000098,
582,GRIMES,2010,TX,1699.0,1719.6852000000101,
583,GRIMES,2011,TX,2056.0,2204.8379550000136,
584,GRIMES,2012,TX,1743.0,2458.473938175012,
585,GUADALUPE,2006,TX,7858.0,9960.171821000155,1.0
586,GUADALUPE,2007,TX,11216.0,13339.469442500182,
587,GUADALUPE,2008,TX,13584.0,15288.593569000248,
588,GUADALUPE,2009,TX,14162.0,16398.63647250034,11.0
589,GUADALUPE,2010,TX,16324.0,19001.894370000522,11.0
590,GUADALUPE,2011,TX,18330.0,21262.104600000755,11.0
591,GUADALUPE,2012,TX,18155.0,21769.72711500059,1.0
592,HALE,2006,TX,3415.0,3583.0620383999913,
593,HALE,2007,TX,3503.0,3754.7561190749957,
594,HALE,2008,TX,4012.0,4052.0987795249953,
595,HALE,2009,TX,4636.0,4549.533496800018,
596,HALE,2010,TX,5444.0,4905.07915657505,
597,HALE,2011,TX,5850.0,5546.532661575096,
598,HALE,2012,TX,4909.0,5324.721935212552,
599,HALL,2006,TX,492.0,537.048249999999,
600,HALL,2007,TX,331.0,411.44909249999944,
601,HALL,2008,TX,319.0,545.0701499999996,
602,HALL,2009,TX,314.0,592.4975250000001,
603,HALL,2010,TX,239.0,538.6421999999998,
604,HALL,2011,TX,323.0,637.442887500001,
605,HALL,2012,TX,370.0,573.0313349999998,
606,HAMILTON,2006,TX,1438.0,2016.9242252250085,
607,HAMILTON,2007,TX,1381.0,2314.254540000006,
608,HAMILTON,2008,TX,1503.0,2735.559030000012,
609,HAMILTON,2009,TX,1739.0,3489.2089725000133,
610,HAMILTON,2010,TX,1895.0,3739.1315400000185,
611,HAMILTON,2011,TX,1888.0,3731.2845600000164,
612,HAMILTON,2012,TX,1705.0,3917.062987500018,
613,HANSFORD,2006,TX,274.0,280.0136174999999,
614,HANSFORD,2007,TX,190.0,410.3758649999991,
615,HANSFORD,2008,TX,144.0,275.2481999999999,
616,HANSFORD,2009,TX,141.0,258.72412499999996,
617,HANSFORD,2010,TX,117.0,262.9445249999999,
618,HANSFORD,2011,TX,93.0,219.6758249999998,
619,HANSFORD,2012,TX,118.0,182.35409999999996,
620,HARDEMAN,2006,TX,236.0,382.55009999999936,
621,HARDEMAN,2007,TX,237.0,413.2445999999993,
622,HARDEMAN,2008,TX,279.0,501.9878999999981,
623,HARDEMAN,2009,TX,240.0,422.0389874999989,
624,HARDEMAN,2010,TX,280.0,527.669474999999,
625,HARDEMAN,2011,TX,343.0,561.9815999999995,
626,HARDEMAN,2012,TX,386.0,621.2254499999998,
627,HARDIN,2006,TX,9131.0,10127.225170500224,
628,HARDIN,2007,TX,10079.0,10905.308415000192,
629,HARDIN,2008,TX,10815.0,11691.918871725264,
630,HARDIN,2009,TX,10214.0,11879.301292500233,11.0
631,HARDIN,2010,TX,10487.0,11965.860300000279,11.0
632,HARDIN,2011,TX,11398.0,12759.003573862828,
633,HARDIN,2012,TX,10668.0,12227.837572950226,11.0
634,HARRIS,2006,TX,495360.0,927285.8696146554,394.0
635,HARRIS,2007,TX,595318.0,1161009.030760846,493.0
636,HARRIS,2008,TX,502083.0,878090.8610062898,248.0
637,HARRIS,2009,TX,548687.0,1014471.8423106979,408.0
638,HARRIS,2010,TX,564503.0,1075714.3855748912,382.0
639,HARRIS,2011,TX,635540.0,1035248.9850744375,379.0
640,HARRIS,2012,TX,581357.0,882017.2444067856,366.0
641,HARRISON,2006,TX,6682.0,7790.147345000176,
642,HARRISON,2007,TX,8104.0,9429.84679750022,
643,HARRISON,2008,TX,8503.0,9882.454462500229,
644,HARRISON,2009,TX,9513.0,11334.583275000381,
645,HARRISON,2010,TX,9649.0,12740.163067500383,
646,HARRISON,2011,TX,9940.0,14113.568827500198,
647,HARRISON,2012,TX,8938.0,13418.229243862661,
648,HASKELL,2006,TX,1185.0,1139.6553000000074,
649,HASKELL,2007,TX,1135.0,1534.1774925000107,
650,HASKELL,2008,TX,909.0,1486.2800400000094,
651,HASKELL,2009,TX,955.0,1993.2586875000127,
652,HASKELL,2010,TX,1049.0,2080.629300000005,
653,HASKELL,2011,TX,1512.0,2401.4918477250044,
654,HASKELL,2012,TX,1153.0,2839.659787500004,
655,HAYS,2006,TX,10735.0,13970.122739725282,
656,HAYS,2007,TX,13204.0,19294.575421037956,
657,HAYS,2008,TX,15203.0,22410.907534363054,11.0
658,HAYS,2009,TX,17244.0,24849.807277500553,
659,HAYS,2010,TX,20328.0,29500.760231363303,16.0
660,HAYS,2011,TX,23323.0,30905.699344988494,
661,HAYS,2012,TX,24430.0,33443.348745900716,
662,HEMPHILL,2006,TX,155.0,260.61749999999995,
663,HEMPHILL,2007,TX,179.0,324.35489999999965,
664,HEMPHILL,2008,TX,225.0,408.90374999999943,
665,HEMPHILL,2009,TX,320.0,611.7990900000005,
666,HEMPHILL,2010,TX,326.0,654.9919875000008,
667,HEMPHILL,2011,TX,446.0,771.8321775000028,
668,HEMPHILL,2012,TX,548.0,906.3253650000021,
669,HENDERSON,2006,TX,11727.0,14504.237831362898,
670,HENDERSON,2007,TX,13012.0,16363.01868972528,
671,HENDERSON,2008,TX,14901.0,17863.948321587905,
672,HENDERSON,2009,TX,15725.0,19459.2027077257,
673,HENDERSON,2010,TX,17237.0,20490.829282500825,
674,HENDERSON,2011,TX,24004.0,23139.50800500098,
675,HENDERSON,2012,TX,17479.0,23406.466425000603,
676,HIDALGO,2006,TX,21275.0,21356.91836916461,
677,HIDALGO,2007,TX,28388.0,33709.94596375368,
678,HIDALGO,2008,TX,32440.0,44395.44142240576,
679,HIDALGO,2009,TX,34014.0,38298.66964931748,
680,HIDALGO,2010,TX,40853.0,39214.21602023048,
681,HIDALGO,2011,TX,50656.0,46471.80102023283,
682,HIDALGO,2012,TX,47661.0,48668.21382000842,
683,HILL,2006,TX,5578.0,7634.9074275001585,
684,HILL,2007,TX,6164.0,9389.403665000229,
685,HILL,2008,TX,6500.0,9400.954455000247,
686,HILL,2009,TX,7814.0,9413.69175772532,
687,HILL,2010,TX,8652.0,10086.300525000352,
688,HILL,2011,TX,9102.0,11311.948590000475,
689,HILL,2012,TX,7678.0,11291.624347500343,
690,HOCKLEY,2006,TX,2064.0,3337.9683000000027,
691,HOCKLEY,2007,TX,2625.0,3050.9760875000065,
692,HOCKLEY,2008,TX,3083.0,3273.785700000009,
693,HOCKLEY,2009,TX,3643.0,4288.860270000018,
694,HOCKLEY,2010,TX,3683.0,4131.740287500013,
695,HOCKLEY,2011,TX,4020.0,4414.1255625000285,
696,HOCKLEY,2012,TX,3979.0,4588.289002500021,
697,HOOD,2006,TX,8461.0,12710.261922500107,
698,HOOD,2007,TX,9760.0,14270.331070500135,
699,HOOD,2008,TX,10776.0,15217.78226272514,
700,HOOD,2009,TX,12997.0,15453.697177500218,
701,HOOD,2010,TX,13571.0,15953.185432725251,
702,HOOD,2011,TX,14922.0,17417.737200000392,
703,HOOD,2012,TX,15470.0,19751.079960000217,
704,HOPKINS,2006,TX,8797.0,12186.488484725267,
705,HOPKINS,2007,TX,10050.0,14039.454993625302,
706,HOPKINS,2008,TX,11115.0,15284.071541812835,
707,HOPKINS,2009,TX,11174.0,13553.41125000032,
708,HOPKINS,2010,TX,10183.0,14120.891677500305,1.0
709,HOPKINS,2011,TX,11233.0,14839.236030000311,
710,HOPKINS,2012,TX,11210.0,16323.225555000206,
711,HOUSTON,2006,TX,3039.0,4439.637674999988,
712,HOUSTON,2007,TX,3370.0,4979.6739225000365,
713,HOUSTON,2008,TX,3200.0,4369.734337500007,
714,HOUSTON,2009,TX,3473.0,4773.172537500027,
715,HOUSTON,2010,TX,3508.0,5143.580625000038,
716,HOUSTON,2011,TX,3210.0,5007.435676350039,
717,HOUSTON,2012,TX,2908.0,4484.749741800022,
718,HOWARD,2006,TX,3863.0,6285.54052295009,
719,HOWARD,2007,TX,4787.0,8095.323300000148,
720,HOWARD,2008,TX,5263.0,8853.157477500226,
721,HOWARD,2009,TX,5956.0,9099.513577500229,
722,HOWARD,2010,TX,5744.0,8706.441472500188,
723,HOWARD,2011,TX,5514.0,9459.893115000172,
724,HOWARD,2012,TX,4822.0,9385.709070000115,
725,HUNT,2006,TX,13603.0,18250.119059500532,
726,HUNT,2007,TX,17638.0,21755.38042690106,
727,HUNT,2008,TX,22162.0,24608.19063553899,
728,HUNT,2009,TX,26408.0,25756.646285889503,
729,HUNT,2010,TX,27220.0,27291.286553852184,
730,HUNT,2011,TX,27806.0,28803.01534181442,
731,HUNT,2012,TX,23034.0,27906.31305817637,
732,HUTCHINSON,2006,TX,2812.0,6264.008027362533,
733,HUTCHINSON,2007,TX,2401.0,4890.5926863624945,
734,HUTCHINSON,2008,TX,2658.0,4742.9217077250105,
735,HUTCHINSON,2009,TX,3262.0,4877.611320225026,
736,HUTCHINSON,2010,TX,3420.0,5223.676732500037,
737,HUTCHINSON,2011,TX,4045.0,5626.995367950062,
738,HUTCHINSON,2012,TX,4122.0,5726.805472500067,
739,JACK,2006,TX,478.0,1172.3745750000012,
740,JACK,2007,TX,547.0,1210.308450000001,
741,JACK,2008,TX,618.0,1465.2924125000013,
742,JACK,2009,TX,807.0,1467.2897025000004,
743,JACK,2010,TX,829.0,1462.601306812501,
744,JACK,2011,TX,546.0,1222.5528000000004,
745,JACK,2012,TX,595.0,1383.9818624999991,
746,JACKSON,2006,TX,2045.0,1282.9623025000049,
747,JACKSON,2007,TX,2104.0,1409.3433675000033,
748,JACKSON,2008,TX,2212.0,1453.4752577250022,
749,JACKSON,2009,TX,2333.0,1537.037550450001,
750,JACKSON,2010,TX,2855.0,1694.4078527249994,
751,JACKSON,2011,TX,3345.0,1978.9928177250013,
752,JACKSON,2012,TX,3052.0,2323.9957697625127,
753,JASPER,2006,TX,7731.0,13747.259659087738,
754,JASPER,2007,TX,7790.0,14894.12321317526,
755,JASPER,2008,TX,8199.0,16596.82045878774,
756,JASPER,2009,TX,7563.0,16231.497721350232,
757,JASPER,2010,TX,8330.0,15634.470547950254,
758,JASPER,2011,TX,9477.0,16444.382701125287,
759,JASPER,2012,TX,9231.0,16480.585381575238,
760,JEFFERSON,2006,TX,47806.0,72068.59610887198,51.0
761,JEFFERSON,2007,TX,50607.0,83962.36310227362,27.0
762,JEFFERSON,2008,TX,48982.0,74677.50400362248,37.0
763,JEFFERSON,2009,TX,43706.0,65021.079463169255,3.0
764,JEFFERSON,2010,TX,43999.0,64005.88000976912,34.0
765,JEFFERSON,2011,TX,46084.0,62469.73887476928,31.0
766,JEFFERSON,2012,TX,43795.0,56495.39639273123,3.0
767,JIM HOGG,2006,TX,285.0,155.0883449999999,
768,JIM HOGG,2007,TX,315.0,181.75094999999988,
769,JIM HOGG,2008,TX,335.0,196.22741249999996,
770,JIM HOGG,2009,TX,381.0,242.25091500000005,
771,JIM HOGG,2010,TX,473.0,300.04432499999973,
772,JIM HOGG,2011,TX,482.0,411.5876024999988,
773,JIM HOGG,2012,TX,458.0,490.3172099999988,
774,JIM WELLS,2006,TX,4633.0,6192.439857500053,
775,JIM WELLS,2007,TX,5951.0,8223.088978500075,
776,JIM WELLS,2008,TX,5895.0,8651.791560000041,
777,JIM WELLS,2009,TX,7977.0,10864.676778862598,
778,JIM WELLS,2010,TX,8881.0,12051.152527725122,
779,JIM WELLS,2011,TX,8302.0,11752.08241500013,
780,JIM WELLS,2012,TX,8438.0,11847.095066362675,
781,JOHNSON,2006,TX,21021.0,34493.24988081436,1.0
782,JOHNSON,2007,TX,23637.0,37635.641312539614,
783,JOHNSON,2008,TX,27715.0,43136.30370785266,13.0
784,JOHNSON,2009,TX,30077.0,44727.01549204015,
785,JOHNSON,2010,TX,32531.0,47559.143940677284,11.0
786,JOHNSON,2011,TX,34107.0,51951.59774703992,12.0
787,JOHNSON,2012,TX,35361.0,52776.40796295229,13.0
788,JONES,2006,TX,1958.0,1433.5763175000106,
789,JONES,2007,TX,2038.0,1530.2005100000124,
790,JONES,2008,TX,2566.0,1925.7603150000155,
791,JONES,2009,TX,2519.0,2218.1593875000153,
792,JONES,2010,TX,2616.0,2250.589950000014,
793,JONES,2011,TX,3128.0,2767.6893300000047,
794,JONES,2012,TX,2340.0,2746.053480000004,
795,KARNES,2006,TX,1791.0,1375.360365000008,
796,KARNES,2007,TX,1923.0,1419.9288950000055,
797,KARNES,2008,TX,2388.0,1703.1652350000084,
798,KARNES,2009,TX,2780.0,2088.615367500003,
799,KARNES,2010,TX,3413.0,2468.044669087499,
800,KARNES,2011,TX,4137.0,3278.575702500003,
801,KARNES,2012,TX,4254.0,3709.477777499988,
802,KAUFMAN,2006,TX,16491.0,22999.276545063698,
803,KAUFMAN,2007,TX,18427.0,25362.43459800142,
804,KAUFMAN,2008,TX,21657.0,28621.131195826576,1.0
805,KAUFMAN,2009,TX,23893.0,30910.49425406405,
806,KAUFMAN,2010,TX,25838.0,32210.744215426617,
807,KAUFMAN,2011,TX,26233.0,33738.28337906392,
808,KAUFMAN,2012,TX,25193.0,35284.13204111353,12.0
809,KENDALL,2006,TX,3823.0,4937.820233625022,
810,KENDALL,2007,TX,4653.0,5548.056959075045,
811,KENDALL,2008,TX,5073.0,6655.397878162595,
812,KENDALL,2009,TX,5300.0,6970.288722037582,
813,KENDALL,2010,TX,6390.0,7765.730273400093,
814,KENDALL,2011,TX,6886.0,8409.692085675122,
815,KENDALL,2012,TX,6463.0,8745.015120675112,
816,KERR,2006,TX,7241.0,10944.553420000133,
817,KERR,2007,TX,9097.0,12985.18124350015,
818,KERR,2008,TX,9896.0,13219.478060500247,
819,KERR,2009,TX,10233.0,13500.470876362848,
820,KERR,2010,TX,11435.0,14248.687440000247,
821,KERR,2011,TX,11824.0,14215.775655000187,1.0
822,KERR,2012,TX,10232.0,13300.075451362674,
823,KIMBLE,2006,TX,334.0,657.0838800000002,
824,KIMBLE,2007,TX,381.0,763.8763125000023,
825,KIMBLE,2008,TX,381.0,793.0041000000014,
826,KIMBLE,2009,TX,439.0,756.7824900000013,
827,KIMBLE,2010,TX,887.0,1183.0026077250047,
828,KIMBLE,2011,TX,1043.0,1400.0095500000045,
829,KIMBLE,2012,TX,983.0,1119.4784550000015,
830,KINNEY,2006,TX,131.0,131.20732499999997,
831,KINNEY,2007,TX,124.0,157.44616499999992,
832,KINNEY,2008,TX,141.0,205.89209249999985,
833,KINNEY,2009,TX,263.0,325.45499999999964,
834,KINNEY,2010,TX,262.0,270.7386899999999,
835,KINNEY,2011,TX,178.0,263.79350999999957,
836,KINNEY,2012,TX,155.0,248.54017499999992,
837,KLEBERG,2006,TX,1918.0,2185.7322775000107,
838,KLEBERG,2007,TX,2797.0,3296.941863000005,
839,KLEBERG,2008,TX,2823.0,3681.7673670000045,
840,KLEBERG,2009,TX,3200.0,4062.0703725000185,
841,KLEBERG,2010,TX,3653.0,4531.544310225033,
842,KLEBERG,2011,TX,4408.0,5556.415545000065,
843,KLEBERG,2012,TX,4111.0,5897.724975000061,
844,KNOX,2006,TX,318.0,720.5065500000005,
845,KNOX,2007,TX,335.0,737.9065250000008,
846,KNOX,2008,TX,450.0,1065.2560200000014,
847,KNOX,2009,TX,531.0,1270.3725900000015,
848,KNOX,2010,TX,506.0,1064.0803650000023,
849,KNOX,2011,TX,610.0,1119.6568050000017,
850,KNOX,2012,TX,278.0,519.0835424999991,
851,LA SALLE,2006,TX,315.0,557.2940249999989,
852,LA SALLE,2007,TX,364.0,588.6339749999992,
853,LA SALLE,2008,TX,396.0,584.7937499999997,
854,LA SALLE,2009,TX,374.0,575.1716999999996,
855,LA SALLE,2010,TX,327.0,615.4012499999995,
856,LA SALLE,2011,TX,439.0,755.1537750000012,
857,LA SALLE,2012,TX,380.0,795.7155750000024,
858,LAMAR,2006,TX,9099.0,12713.487952675096,
859,LAMAR,2007,TX,10839.0,14293.172249162582,
860,LAMAR,2008,TX,12514.0,15888.57268321265,
861,LAMAR,2009,TX,15023.0,17375.239242937845,
862,LAMAR,2010,TX,16077.0,19609.545724087882,
863,LAMAR,2011,TX,17119.0,20973.316571362833,
864,LAMAR,2012,TX,15267.0,21163.16600250021,
865,LAMB,2006,TX,1119.0,1666.9709300000113,
866,LAMB,2007,TX,1402.0,2138.4810909000093,
867,LAMB,2008,TX,1606.0,2187.711855000009,
868,LAMB,2009,TX,1340.0,2238.9473550000125,
869,LAMB,2010,TX,1491.0,2573.0628900000174,
870,LAMB,2011,TX,1933.0,2776.807935000016,
871,LAMB,2012,TX,1993.0,2572.8435975000148,
872,LAMPASAS,2006,TX,1350.0,1644.9588375000114,
873,LAMPASAS,2007,TX,1561.0,2042.2100704500158,
874,LAMPASAS,2008,TX,2078.0,2382.097643400011,
875,LAMPASAS,2009,TX,2502.0,2790.6455931750083,
876,LAMPASAS,2010,TX,2702.0,2927.407429087506,
877,LAMPASAS,2011,TX,3041.0,3662.7091140000043,
878,LAMPASAS,2012,TX,2270.0,3888.3868260000168,
879,LAVACA,2006,TX,2308.0,3246.0668615000004,
880,LAVACA,2007,TX,2659.0,3541.4057875000003,
881,LAVACA,2008,TX,3191.0,4140.873840000005,
882,LAVACA,2009,TX,3176.0,4189.10467886251,
883,LAVACA,2010,TX,3090.0,4053.1084950000145,
884,LAVACA,2011,TX,3432.0,4634.550510000038,
885,LAVACA,2012,TX,3253.0,4858.568077500043,
886,LEE,2006,TX,1852.0,1926.7484400000046,
887,LEE,2007,TX,1381.0,1860.982957500011,
888,LEE,2008,TX,1533.0,2128.9224975000093,
889,LEE,2009,TX,1710.0,2168.1749025000076,
890,LEE,2010,TX,1967.0,2794.1808675000043,
891,LEE,2011,TX,2114.0,3233.982870000014,
892,LEE,2012,TX,2161.0,3178.358895000011,
893,LEON,2006,TX,1314.0,1646.62605750001,
894,LEON,2007,TX,1491.0,1792.5267150000136,
895,LEON,2008,TX,1680.0,1844.3351400000129,
896,LEON,2009,TX,1731.0,2179.095705000012,
897,LEON,2010,TX,1761.0,2070.2225250000106,
898,LEON,2011,TX,1995.0,2280.2140950000057,
899,LEON,2012,TX,2052.0,2870.0011950000057,
900,LIBERTY,2006,TX,18249.0,19995.849570675844,12.0
901,LIBERTY,2007,TX,21079.0,29374.730693125708,2.0
902,LIBERTY,2008,TX,21865.0,30113.394581625897,13.0
903,LIBERTY,2009,TX,24895.0,30630.7390211257,16.0
904,LIBERTY,2010,TX,23274.0,33707.17097295073,12.0
905,LIBERTY,2011,TX,22642.0,30326.117160000602,1.0
906,LIBERTY,2012,TX,19559.0,26932.95310500035,
907,LIMESTONE,2006,TX,4298.0,9997.252725000064,
908,LIMESTONE,2007,TX,5268.0,12072.352043862564,
909,LIMESTONE,2008,TX,5803.0,12996.805173862615,
910,LIMESTONE,2009,TX,6821.0,11720.205225000218,
911,LIMESTONE,2010,TX,7440.0,9137.528370000224,
912,LIMESTONE,2011,TX,5488.0,8026.105200000115,
913,LIMESTONE,2012,TX,4825.0,8228.613862500073,
914,LIPSCOMB,2006,TX,95.0,44.47950000000005,
915,LIVE OAK,2006,TX,704.0,827.1291750000024,
916,LIVE OAK,2007,TX,825.0,1039.667903862503,
917,LIVE OAK,2008,TX,607.0,963.616977500002,
918,LIVE OAK,2009,TX,557.0,1132.7740875000027,
919,LIVE OAK,2010,TX,644.0,1086.7797375000046,
920,LIVE OAK,2011,TX,670.0,1272.792907725005,
921,LIVE OAK,2012,TX,677.0,1268.183190000005,
922,LLANO,2006,TX,2203.0,3664.630255500017,
923,LLANO,2007,TX,2593.0,4127.324497500027,
924,LLANO,2008,TX,3030.0,4692.4959602250365,
925,LLANO,2009,TX,3135.0,5104.2919318125605,
926,LLANO,2010,TX,3645.0,5753.585988862584,
927,LLANO,2011,TX,4027.0,6310.76985750009,
928,LLANO,2012,TX,3132.0,5509.634482500045,
929,LUBBOCK,2006,TX,42161.0,53134.4167323694,18.0
930,LUBBOCK,2007,TX,48078.0,60839.86211787094,15.0
931,LUBBOCK,2008,TX,51874.0,65901.49627422164,18.0
932,LUBBOCK,2009,TX,63570.0,69486.74054727242,18.0
933,LUBBOCK,2010,TX,70596.0,71477.5001338599,19.0
934,LUBBOCK,2011,TX,71768.0,76292.09213727228,21.0
935,LUBBOCK,2012,TX,70886.0,77877.66396383465,19.0
936,LYNN,2006,TX,169.0,257.39868749999965,
937,LYNN,2007,TX,230.0,248.5449149999996,
938,LYNN,2008,TX,240.0,230.15076749999955,
939,LYNN,2009,TX,258.0,250.94911499999947,
940,LYNN,2010,TX,268.0,259.43771249999946,
941,LYNN,2011,TX,248.0,283.54133249999967,
942,LYNN,2012,TX,312.0,343.2783299999994,
943,MADISON,2006,TX,2182.0,2751.1485,
944,MADISON,2007,TX,2434.0,3053.426984999995,
945,MADISON,2008,TX,2294.0,2650.297844999999,
946,MADISON,2009,TX,2350.0,2971.279799999996,
947,MADISON,2010,TX,2837.0,2984.9157,
948,MADISON,2011,TX,3016.0,3493.729882500002,
949,MADISON,2012,TX,2304.0,3657.393600000002,
950,MARION,2006,TX,315.0,592.5425999999994,
951,MARION,2007,TX,408.0,766.1107500000024,
952,MARION,2008,TX,382.0,751.7924700000023,
953,MARION,2009,TX,405.0,724.1187900000022,
954,MARION,2010,TX,424.0,795.709350000002,
955,MARION,2011,TX,464.0,830.9374500000022,
956,MARION,2012,TX,319.0,734.3971500000016,
957,MARTIN,2006,TX,190.0,318.59174999999937,
958,MARTIN,2007,TX,193.0,384.832162499999,
959,MARTIN,2008,TX,221.0,398.1269999999996,
960,MARTIN,2009,TX,217.0,404.92343999999963,
961,MARTIN,2010,TX,264.0,461.66804249999933,
962,MARTIN,2011,TX,291.0,509.7293249999994,
963,MARTIN,2012,TX,254.0,468.7855049999995,
964,MASON,2006,TX,262.0,349.38404999999955,
965,MASON,2007,TX,275.0,374.0004049999996,
966,MASON,2008,TX,283.0,396.2128949999997,
967,MASON,2009,TX,317.0,402.26564999999937,
968,MASON,2010,TX,324.0,435.0426824999988,
969,MASON,2011,TX,459.0,607.6008374999985,
970,MASON,2012,TX,427.0,618.7802249999997,
971,MATAGORDA,2006,TX,3779.0,5476.852843225057,
972,MATAGORDA,2007,TX,5025.0,7559.3693961751005,
973,MATAGORDA,2008,TX,5712.0,8475.673881900078,
974,MATAGORDA,2009,TX,5827.0,9050.581395450108,
